sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,55608,12500,68108,03/20/2023,2022
Communic/Electronics,B,666054,102000,768054,03/20/2023,2022
Construction,C,119382,39500,158882,03/20/2023,2022
Defense,D,22239,40500,62739,03/20/2023,2022
Energy/Nat Resource,E,84017,75300,159317,03/20/2023,2022
Finance/Insur/RealEst,F,970520,276000,1246520,03/20/2023,2022
Health,H,566212,267800,834012,03/20/2023,2022
Lawyers & Lobbyists,K,546641,67000,613641,03/20/2023,2022
Transportation,M,53001,45500,98501,03/20/2023,2022
Misc Business,N,465745,106500,572245,03/20/2023,2022
Labor,P,5626,318500,324126,03/20/2023,2022
Ideology/Single-Issue,Q,81177,99700,180877,03/20/2023,2022
Other,W,6691961,10000,6701961,03/20/2023,2022
