sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,32690,10000,42690,03/20/2023,2022
Communic/Electronics,B,64390,3000,67390,03/20/2023,2022
Construction,C,46625,7000,53625,03/20/2023,2022
Defense,D,5734,0,5734,03/20/2023,2022
Energy/Nat Resource,E,45031,1000,46031,03/20/2023,2022
Finance/Insur/RealEst,F,303161,3500,306661,03/20/2023,2022
Health,H,112028,0,112028,03/20/2023,2022
Lawyers & Lobbyists,K,40578,0,40578,03/20/2023,2022
Transportation,M,31760,0,31760,03/20/2023,2022
Misc Business,N,120580,4000,124580,03/20/2023,2022
Ideology/Single-Issue,Q,269150,214500,483650,03/20/2023,2022
Other,W,637204,0,637204,03/20/2023,2022
