sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,14650,3500,18150,03/20/2023,2022
Communic/Electronics,B,750,8000,8750,03/20/2023,2022
Construction,C,4351,9000,13351,03/20/2023,2022
Defense,D,500,4000,4500,03/20/2023,2022
Energy/Nat Resource,E,3900,11500,15400,03/20/2023,2022
Finance/Insur/RealEst,F,76045,214000,290045,03/20/2023,2022
Health,H,7750,1000,8750,03/20/2023,2022
Lawyers & Lobbyists,K,27350,14500,41850,03/20/2023,2022
Transportation,M,15345,12794,28139,03/20/2023,2022
Misc Business,N,71550,14500,86050,03/20/2023,2022
Ideology/Single-Issue,Q,23905,80750,104655,03/20/2023,2022
Other,W,113660,0,113660,03/20/2023,2022
