sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,1750,5558,7308,06/10/2019,2018
Communic/Electronics,B,8796,24630,33426,06/10/2019,2018
Construction,C,2600,17000,19600,06/10/2019,2018
Defense,D,0,62500,62500,06/10/2019,2018
Energy/Nat Resource,E,25,10500,10525,06/10/2019,2018
Finance/Insur/RealEst,F,29753,64500,94253,06/10/2019,2018
Health,H,11210,9500,20710,06/10/2019,2018
Lawyers & Lobbyists,K,30725,10500,41225,06/10/2019,2018
Transportation,M,700,34500,35200,06/10/2019,2018
Misc Business,N,10200,53000,63200,06/10/2019,2018
Labor,P,5000,39750,44750,06/10/2019,2018
Ideology/Single-Issue,Q,7025,15750,22775,06/10/2019,2018
Other,W,46767,0,46767,06/10/2019,2018
