sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,10300,1000,11300,03/20/2023,2022
Communic/Electronics,B,29050,12500,41550,03/20/2023,2022
Construction,C,3250,6000,9250,03/20/2023,2022
Energy/Nat Resource,E,5700,2500,8200,03/20/2023,2022
Finance/Insur/RealEst,F,97873,46500,144373,03/20/2023,2022
Health,H,24250,128750,153000,03/20/2023,2022
Lawyers & Lobbyists,K,120089,17500,137589,03/20/2023,2022
Transportation,M,0,3500,3500,03/20/2023,2022
Misc Business,N,35860,18000,53860,03/20/2023,2022
Labor,P,258,185500,185758,03/20/2023,2022
Ideology/Single-Issue,Q,45850,21612,67462,03/20/2023,2022
Other,W,165678,5000,170678,03/20/2023,2022
