sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,13350,20500,33850,06/10/2019,2018
Communic/Electronics,B,21045,5500,26545,06/10/2019,2018
Construction,C,31500,9500,41000,06/10/2019,2018
Defense,D,46119,83700,129819,06/10/2019,2018
Energy/Nat Resource,E,22350,18000,40350,06/10/2019,2018
Finance/Insur/RealEst,F,115175,35000,150175,06/10/2019,2018
Health,H,47490,18200,65690,06/10/2019,2018
Lawyers & Lobbyists,K,37825,15200,53025,06/10/2019,2018
Transportation,M,5150,10500,15650,06/10/2019,2018
Misc Business,N,64539,14500,79039,06/10/2019,2018
Labor,P,0,7000,7000,06/10/2019,2018
Ideology/Single-Issue,Q,119315,63700,183015,06/10/2019,2018
Other,W,120007,1000,121007,06/10/2019,2018
