sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,46599,0,46599,06/10/2019,2018
Communic/Electronics,B,74032,0,74032,06/10/2019,2018
Construction,C,26816,0,26816,06/10/2019,2018
Defense,D,5632,0,5632,06/10/2019,2018
Energy/Nat Resource,E,-567,0,-567,06/10/2019,2018
Finance/Insur/RealEst,F,96934,10000,106934,06/10/2019,2018
Health,H,154976,0,154976,06/10/2019,2018
Lawyers & Lobbyists,K,47686,2500,50186,06/10/2019,2018
Transportation,M,12388,0,12388,06/10/2019,2018
Misc Business,N,94481,0,94481,06/10/2019,2018
Labor,P,1789,51000,52789,06/10/2019,2018
Ideology/Single-Issue,Q,108312,78667,186979,06/10/2019,2018
Other,W,138393,0,138393,06/10/2019,2018
