sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,186595,37500,224095,03/20/2023,2022
Communic/Electronics,B,153126,16500,169626,03/20/2023,2022
Construction,C,301886,23500,325386,03/20/2023,2022
Defense,D,21792,1000,22792,03/20/2023,2022
Energy/Nat Resource,E,331363,70500,401863,03/20/2023,2022
Finance/Insur/RealEst,F,1559621,61000,1620621,03/20/2023,2022
Health,H,427992,22500,450492,03/20/2023,2022
Lawyers & Lobbyists,K,521222,9000,530222,03/20/2023,2022
Transportation,M,180117,21000,201117,03/20/2023,2022
Misc Business,N,697495,57000,754495,03/20/2023,2022
Labor,P,30,0,30,03/20/2023,2022
Ideology/Single-Issue,Q,747111,524840,1271951,03/20/2023,2022
Other,W,3871611,0,3871611,03/20/2023,2022
