sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,139950,131250,271200,06/10/2019,2018
Communic/Electronics,B,80600,144750,225350,06/10/2019,2018
Construction,C,277330,84500,361830,06/10/2019,2018
Defense,D,23000,77000,100000,06/10/2019,2018
Energy/Nat Resource,E,713637,531200,1244837,06/10/2019,2018
Finance/Insur/RealEst,F,689186,379900,1069086,06/10/2019,2018
Health,H,344581,159750,504331,06/10/2019,2018
Lawyers & Lobbyists,K,289397,30164,319561,06/10/2019,2018
Transportation,M,168705,210647,379352,06/10/2019,2018
Misc Business,N,408913,212501,621414,06/10/2019,2018
Labor,P,0,69000,69000,06/10/2019,2018
Ideology/Single-Issue,Q,156215,464625,620840,06/10/2019,2018
Other,W,679859,5500,685359,06/10/2019,2018
