sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,1000,41000,42000,03/20/2023,2022
Communic/Electronics,B,5250,43000,48250,03/20/2023,2022
Construction,C,950,10000,10950,03/20/2023,2022
Defense,D,1600,8500,10100,03/20/2023,2022
Energy/Nat Resource,E,13313,73500,86813,03/20/2023,2022
Finance/Insur/RealEst,F,32700,22000,54700,03/20/2023,2022
Health,H,18900,158300,177200,03/20/2023,2022
Lawyers & Lobbyists,K,45062,12000,57062,03/20/2023,2022
Transportation,M,2250,30995,33245,03/20/2023,2022
Misc Business,N,11463,35500,46963,03/20/2023,2022
Ideology/Single-Issue,Q,15100,83118,98218,03/20/2023,2022
Other,W,28803,1000,29803,03/20/2023,2022
