sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,138925,24000,162925,03/20/2023,2022
Communic/Electronics,B,46586,6000,52586,03/20/2023,2022
Construction,C,94349,23500,117849,03/20/2023,2022
Defense,D,0,3500,3500,03/20/2023,2022
Energy/Nat Resource,E,104716,30500,135216,03/20/2023,2022
Finance/Insur/RealEst,F,352490,12500,364990,03/20/2023,2022
Health,H,48050,5500,53550,03/20/2023,2022
Lawyers & Lobbyists,K,26820,2000,28820,03/20/2023,2022
Transportation,M,53575,11000,64575,03/20/2023,2022
Misc Business,N,148001,11000,159001,03/20/2023,2022
Labor,P,0,3000,3000,03/20/2023,2022
Ideology/Single-Issue,Q,213404,125839,339243,03/20/2023,2022
Other,W,410735,0,410735,03/20/2023,2022
