sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,257906,117000,374906,03/20/2023,2022
Communic/Electronics,B,288653,291653,580306,03/20/2023,2022
Construction,C,346934,118500,465434,03/20/2023,2022
Defense,D,66437,48000,114437,03/20/2023,2022
Energy/Nat Resource,E,297325,176500,473825,03/20/2023,2022
Finance/Insur/RealEst,F,2235524,705236,2940760,03/20/2023,2022
Health,H,834336,666400,1500736,03/20/2023,2022
Lawyers & Lobbyists,K,659304,92936,752240,03/20/2023,2022
Transportation,M,368999,360709,729708,03/20/2023,2022
Misc Business,N,864112,423794,1287906,03/20/2023,2022
Labor,P,329,21750,22079,03/20/2023,2022
Ideology/Single-Issue,Q,783483,504649,1288132,03/20/2023,2022
Other,W,1774591,11250,1785841,03/20/2023,2022
