sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,4566,4000,8566,03/20/2023,2022
Communic/Electronics,B,28010,5500,33510,03/20/2023,2022
Construction,C,9050,0,9050,03/20/2023,2022
Energy/Nat Resource,E,3060,0,3060,03/20/2023,2022
Finance/Insur/RealEst,F,68984,17000,85984,03/20/2023,2022
Health,H,57882,2500,60382,03/20/2023,2022
Lawyers & Lobbyists,K,52666,5000,57666,03/20/2023,2022
Transportation,M,7000,0,7000,03/20/2023,2022
Misc Business,N,23666,0,23666,03/20/2023,2022
Labor,P,1000,57000,58000,03/20/2023,2022
Ideology/Single-Issue,Q,13032,68076,81108,03/20/2023,2022
Other,W,65242,300,65542,03/20/2023,2022
