sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,17610,54500,72110,03/20/2023,2022
Communic/Electronics,B,12550,19000,31550,03/20/2023,2022
Construction,C,30100,34400,64500,03/20/2023,2022
Defense,D,3150,67500,70650,03/20/2023,2022
Energy/Nat Resource,E,4000,24500,28500,03/20/2023,2022
Finance/Insur/RealEst,F,65650,50000,115650,03/20/2023,2022
Health,H,21900,26500,48400,03/20/2023,2022
Lawyers & Lobbyists,K,41025,21500,62525,03/20/2023,2022
Transportation,M,26800,82500,109300,03/20/2023,2022
Misc Business,N,15300,50000,65300,03/20/2023,2022
Labor,P,0,220900,220900,03/20/2023,2022
Ideology/Single-Issue,Q,36250,25012,61262,03/20/2023,2022
Other,W,55366,4500,59866,03/20/2023,2022
