sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,36660,304043,340703,06/10/2019,2018
Communic/Electronics,B,9850,55500,65350,06/10/2019,2018
Construction,C,17727,40500,58227,06/10/2019,2018
Defense,D,65558,133600,199158,06/10/2019,2018
Energy/Nat Resource,E,11453,56700,68153,06/10/2019,2018
Finance/Insur/RealEst,F,42769,116700,159469,06/10/2019,2018
Health,H,21765,79500,101265,06/10/2019,2018
Lawyers & Lobbyists,K,72344,44900,117244,06/10/2019,2018
Transportation,M,11463,79500,90963,06/10/2019,2018
Misc Business,N,62115,102700,164815,06/10/2019,2018
Labor,P,0,16000,16000,06/10/2019,2018
Ideology/Single-Issue,Q,1800,27400,29200,06/10/2019,2018
Other,W,9234,4500,13734,06/10/2019,2018
