sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,33210,65700,98910,03/20/2023,2022
Communic/Electronics,B,79606,34000,113606,03/20/2023,2022
Construction,C,49725,20500,70225,03/20/2023,2022
Defense,D,3500,60250,63750,03/20/2023,2022
Energy/Nat Resource,E,12200,46388,58588,03/20/2023,2022
Finance/Insur/RealEst,F,179760,43500,223260,03/20/2023,2022
Health,H,18202,38000,56202,03/20/2023,2022
Lawyers & Lobbyists,K,82141,15500,97641,03/20/2023,2022
Transportation,M,22450,66500,88950,03/20/2023,2022
Misc Business,N,102425,32000,134425,03/20/2023,2022
Labor,P,0,184500,184500,03/20/2023,2022
Ideology/Single-Issue,Q,162504,62412,224916,03/20/2023,2022
Other,W,427800,0,427800,03/20/2023,2022
