sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,75700,252950,328650,03/20/2023,2022
Communic/Electronics,B,42562,40825,83387,03/20/2023,2022
Construction,C,14000,31500,45500,03/20/2023,2022
Defense,D,500,70000,70500,03/20/2023,2022
Energy/Nat Resource,E,20250,58000,78250,03/20/2023,2022
Finance/Insur/RealEst,F,144524,346200,490724,03/20/2023,2022
Health,H,40435,138000,178435,03/20/2023,2022
Lawyers & Lobbyists,K,93611,34952,128563,03/20/2023,2022
Transportation,M,2350,87900,90250,03/20/2023,2022
Misc Business,N,98312,147400,245712,03/20/2023,2022
Labor,P,250,115000,115250,03/20/2023,2022
Ideology/Single-Issue,Q,88193,63290,151483,03/20/2023,2022
Other,W,231667,2000,233667,03/20/2023,2022
