sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,40234,62300,102534,03/20/2023,2022
Communic/Electronics,B,8050,21500,29550,03/20/2023,2022
Construction,C,28956,15000,43956,03/20/2023,2022
Defense,D,7560,40500,48060,03/20/2023,2022
Energy/Nat Resource,E,6033,22500,28533,03/20/2023,2022
Finance/Insur/RealEst,F,153586,71500,225086,03/20/2023,2022
Health,H,8134,9500,17634,03/20/2023,2022
Lawyers & Lobbyists,K,35256,5000,40256,03/20/2023,2022
Transportation,M,14509,18500,33009,03/20/2023,2022
Misc Business,N,23459,33500,56959,03/20/2023,2022
Labor,P,0,20000,20000,03/20/2023,2022
Ideology/Single-Issue,Q,4704,87043,91747,03/20/2023,2022
Other,W,135105,0,135105,03/20/2023,2022
