sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,6047,19500,25547,03/20/2023,2022
Communic/Electronics,B,19377,65500,84877,03/20/2023,2022
Construction,C,3018,52000,55018,03/20/2023,2022
Defense,D,0,9500,9500,03/20/2023,2022
Energy/Nat Resource,E,53986,236500,290486,03/20/2023,2022
Finance/Insur/RealEst,F,25257,56800,82057,03/20/2023,2022
Health,H,16084,203000,219084,03/20/2023,2022
Lawyers & Lobbyists,K,88025,37500,125525,03/20/2023,2022
Transportation,M,4354,48000,52354,03/20/2023,2022
Misc Business,N,20212,66500,86712,03/20/2023,2022
Labor,P,0,180000,180000,03/20/2023,2022
Ideology/Single-Issue,Q,69563,40717,110280,03/20/2023,2022
Other,W,169262,6903,176165,03/20/2023,2022
