sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,750,8000,8750,03/20/2023,2022
Communic/Electronics,B,12345,27000,39345,03/20/2023,2022
Construction,C,7400,6000,13400,03/20/2023,2022
Defense,D,0,4000,4000,03/20/2023,2022
Energy/Nat Resource,E,2958,12000,14958,03/20/2023,2022
Finance/Insur/RealEst,F,69800,201000,270800,03/20/2023,2022
Health,H,11900,25500,37400,03/20/2023,2022
Lawyers & Lobbyists,K,71567,23000,94567,03/20/2023,2022
Transportation,M,3500,45500,49000,03/20/2023,2022
Misc Business,N,39345,31500,70845,03/20/2023,2022
Labor,P,504,178500,179004,03/20/2023,2022
Ideology/Single-Issue,Q,56875,81412,138287,03/20/2023,2022
Other,W,101881,1000,102881,03/20/2023,2022
