sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,28997,132000,160997,03/20/2023,2022
Communic/Electronics,B,42850,168500,211350,03/20/2023,2022
Construction,C,66535,72500,139035,03/20/2023,2022
Defense,D,250,28500,28750,03/20/2023,2022
Energy/Nat Resource,E,34650,88500,123150,03/20/2023,2022
Finance/Insur/RealEst,F,348075,550000,898075,03/20/2023,2022
Health,H,83526,391400,474926,03/20/2023,2022
Lawyers & Lobbyists,K,195740,58250,253990,03/20/2023,2022
Transportation,M,33500,116990,150490,03/20/2023,2022
Misc Business,N,104120,208304,312424,03/20/2023,2022
Labor,P,0,48500,48500,03/20/2023,2022
Ideology/Single-Issue,Q,97408,97500,194908,03/20/2023,2022
Other,W,183470,3500,186970,03/20/2023,2022
