sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,7550,95500,103050,06/10/2019,2018
Communic/Electronics,B,6275,165000,171275,06/10/2019,2018
Construction,C,52650,28500,81150,06/10/2019,2018
Defense,D,0,24500,24500,06/10/2019,2018
Energy/Nat Resource,E,4500,104750,109250,06/10/2019,2018
Finance/Insur/RealEst,F,70000,80500,150500,06/10/2019,2018
Health,H,38150,246156,284306,06/10/2019,2018
Lawyers & Lobbyists,K,46500,12500,59000,06/10/2019,2018
Transportation,M,55154,55500,110654,06/10/2019,2018
Misc Business,N,80362,91736,172098,06/10/2019,2018
Labor,P,0,7000,7000,06/10/2019,2018
Ideology/Single-Issue,Q,6050,51102,57152,06/10/2019,2018
Other,W,39800,10500,50300,06/10/2019,2018
