sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,14,24500,24514,03/20/2023,2022
Communic/Electronics,B,17999,85000,102999,03/20/2023,2022
Construction,C,19606,11000,30606,03/20/2023,2022
Defense,D,0,4000,4000,03/20/2023,2022
Energy/Nat Resource,E,19950,50600,70550,03/20/2023,2022
Finance/Insur/RealEst,F,72721,85500,158221,03/20/2023,2022
Health,H,144395,501500,645895,03/20/2023,2022
Lawyers & Lobbyists,K,120678,27250,147928,03/20/2023,2022
Transportation,M,1398,44500,45898,03/20/2023,2022
Misc Business,N,168196,44000,212196,03/20/2023,2022
Labor,P,0,148500,148500,03/20/2023,2022
Ideology/Single-Issue,Q,31383,73662,105045,03/20/2023,2022
Other,W,201297,2000,203297,03/20/2023,2022
