sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,0,23500,23500,03/20/2023,2022
Communic/Electronics,B,7800,14000,21800,03/20/2023,2022
Construction,C,3625,14500,18125,03/20/2023,2022
Defense,D,24800,92550,117350,03/20/2023,2022
Energy/Nat Resource,E,2900,19000,21900,03/20/2023,2022
Finance/Insur/RealEst,F,22100,3000,25100,03/20/2023,2022
Health,H,2250,8500,10750,03/20/2023,2022
Lawyers & Lobbyists,K,16900,11500,28400,03/20/2023,2022
Transportation,M,5027,22000,27027,03/20/2023,2022
Misc Business,N,11800,9500,21300,03/20/2023,2022
Labor,P,0,3500,3500,03/20/2023,2022
Ideology/Single-Issue,Q,31450,61500,92950,03/20/2023,2022
Other,W,26500,0,26500,03/20/2023,2022
