sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,74999,115867,190866,06/10/2019,2018
Communic/Electronics,B,25512,58000,83512,06/10/2019,2018
Construction,C,66069,57500,123569,06/10/2019,2018
Defense,D,3550,91500,95050,06/10/2019,2018
Energy/Nat Resource,E,91832,61034,152866,06/10/2019,2018
Finance/Insur/RealEst,F,270661,189000,459661,06/10/2019,2018
Health,H,44035,56500,100535,06/10/2019,2018
Lawyers & Lobbyists,K,56272,11500,67772,06/10/2019,2018
Transportation,M,46356,44500,90856,06/10/2019,2018
Misc Business,N,152680,74556,227236,06/10/2019,2018
Labor,P,0,67500,67500,06/10/2019,2018
Ideology/Single-Issue,Q,60571,353861,414432,06/10/2019,2018
Other,W,203952,12000,215952,06/10/2019,2018
