sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,8650,24107,32757,06/10/2019,2018
Communic/Electronics,B,2700,10500,13200,06/10/2019,2018
Construction,C,32600,11500,44100,06/10/2019,2018
Defense,D,0,3500,3500,06/10/2019,2018
Energy/Nat Resource,E,16300,57750,74050,06/10/2019,2018
Finance/Insur/RealEst,F,192350,79000,271350,06/10/2019,2018
Health,H,65550,55644,121194,06/10/2019,2018
Lawyers & Lobbyists,K,48633,1000,49633,06/10/2019,2018
Transportation,M,13550,23000,36550,06/10/2019,2018
Misc Business,N,82550,18500,101050,06/10/2019,2018
Labor,P,0,2000,2000,06/10/2019,2018
Ideology/Single-Issue,Q,12050,87200,99250,06/10/2019,2018
Other,W,49950,0,49950,06/10/2019,2018
