sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,7235,102308,109543,06/10/2019,2018
Communic/Electronics,B,7400,60530,67930,06/10/2019,2018
Construction,C,8750,36500,45250,06/10/2019,2018
Defense,D,0,66000,66000,06/10/2019,2018
Energy/Nat Resource,E,3750,56250,60000,06/10/2019,2018
Finance/Insur/RealEst,F,69271,555050,624321,06/10/2019,2018
Health,H,40150,217945,258095,06/10/2019,2018
Lawyers & Lobbyists,K,47683,40650,88333,06/10/2019,2018
Transportation,M,4000,62500,66500,06/10/2019,2018
Misc Business,N,26400,122395,148795,06/10/2019,2018
Labor,P,5000,89500,94500,06/10/2019,2018
Ideology/Single-Issue,Q,33860,40250,74110,06/10/2019,2018
Other,W,22751,1000,23751,06/10/2019,2018
