sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,2750,23534,26284,06/10/2019,2018
Communic/Electronics,B,3000,12000,15000,06/10/2019,2018
Construction,C,31100,27500,58600,06/10/2019,2018
Defense,D,0,1000,1000,06/10/2019,2018
Energy/Nat Resource,E,30900,80400,111300,06/10/2019,2018
Finance/Insur/RealEst,F,56100,17500,73600,06/10/2019,2018
Health,H,14900,9000,23900,06/10/2019,2018
Lawyers & Lobbyists,K,32000,2000,34000,06/10/2019,2018
Transportation,M,14100,64000,78100,06/10/2019,2018
Misc Business,N,43500,31500,75000,06/10/2019,2018
Labor,P,0,3500,3500,06/10/2019,2018
Ideology/Single-Issue,Q,28250,37302,65552,06/10/2019,2018
Other,W,59790,0,59790,06/10/2019,2018
