sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,6875,57000,63875,06/10/2019,2018
Communic/Electronics,B,13650,171500,185150,06/10/2019,2018
Construction,C,7000,62000,69000,06/10/2019,2018
Defense,D,500,14000,14500,06/10/2019,2018
Energy/Nat Resource,E,250,82000,82250,06/10/2019,2018
Finance/Insur/RealEst,F,16925,243594,260519,06/10/2019,2018
Health,H,28450,608024,636474,06/10/2019,2018
Lawyers & Lobbyists,K,84430,37250,121680,06/10/2019,2018
Transportation,M,1500,80000,81500,06/10/2019,2018
Misc Business,N,26175,169659,195834,06/10/2019,2018
Labor,P,0,18000,18000,06/10/2019,2018
Ideology/Single-Issue,Q,4000,34500,38500,06/10/2019,2018
Other,W,36720,43000,79720,06/10/2019,2018
