sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,6700,5000,11700,06/10/2019,2018
Communic/Electronics,B,12500,64660,77160,06/10/2019,2018
Construction,C,18700,16000,34700,06/10/2019,2018
Defense,D,0,36500,36500,06/10/2019,2018
Energy/Nat Resource,E,8150,44000,52150,06/10/2019,2018
Finance/Insur/RealEst,F,60020,19500,79520,06/10/2019,2018
Health,H,16437,17000,33437,06/10/2019,2018
Lawyers & Lobbyists,K,36061,7750,43811,06/10/2019,2018
Transportation,M,9250,12500,21750,06/10/2019,2018
Misc Business,N,39397,33499,72896,06/10/2019,2018
Labor,P,0,8500,8500,06/10/2019,2018
Ideology/Single-Issue,Q,34420,35899,70319,06/10/2019,2018
Other,W,55550,4500,60050,06/10/2019,2018
