sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,27685,99500,127185,03/20/2023,2022
Communic/Electronics,B,72644,214500,287144,03/20/2023,2022
Construction,C,120819,170500,291319,03/20/2023,2022
Defense,D,22030,127500,149530,03/20/2023,2022
Energy/Nat Resource,E,307459,457499,764958,03/20/2023,2022
Finance/Insur/RealEst,F,593343,403389,996732,03/20/2023,2022
Health,H,206182,302750,508932,03/20/2023,2022
Lawyers & Lobbyists,K,339896,96550,436446,03/20/2023,2022
Transportation,M,94570,301500,396070,03/20/2023,2022
Misc Business,N,268966,429901,698867,03/20/2023,2022
Labor,P,40,101000,101040,03/20/2023,2022
Ideology/Single-Issue,Q,212509,487650,700159,03/20/2023,2022
Other,W,599708,21000,620708,03/20/2023,2022
