sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,44070,11308,55378,03/20/2023,2022
Communic/Electronics,B,25902,5500,31402,03/20/2023,2022
Construction,C,104630,14500,119130,03/20/2023,2022
Defense,D,870,3500,4370,03/20/2023,2022
Energy/Nat Resource,E,124337,46400,170737,03/20/2023,2022
Finance/Insur/RealEst,F,368382,38000,406382,03/20/2023,2022
Health,H,90821,14000,104821,03/20/2023,2022
Lawyers & Lobbyists,K,43064,1000,44064,03/20/2023,2022
Transportation,M,40152,16000,56152,03/20/2023,2022
Misc Business,N,165140,22000,187140,03/20/2023,2022
Labor,P,1271,0,1271,03/20/2023,2022
Ideology/Single-Issue,Q,19485,112850,132335,03/20/2023,2022
Other,W,914118,0,914118,03/20/2023,2022
