sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,11442,42000,53442,06/10/2019,2018
Communic/Electronics,B,6464,24710,31174,06/10/2019,2018
Construction,C,30177,170500,200677,06/10/2019,2018
Defense,D,15,19500,19515,06/10/2019,2018
Energy/Nat Resource,E,3589,16000,19589,06/10/2019,2018
Finance/Insur/RealEst,F,21038,26715,47753,06/10/2019,2018
Health,H,8039,11750,19789,06/10/2019,2018
Lawyers & Lobbyists,K,64348,34750,99098,06/10/2019,2018
Transportation,M,44480,303500,347980,06/10/2019,2018
Misc Business,N,62392,77000,139392,06/10/2019,2018
Labor,P,5265,272500,277765,06/10/2019,2018
Ideology/Single-Issue,Q,20081,47330,67411,06/10/2019,2018
Other,W,109557,0,109557,06/10/2019,2018
