sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,5905,10000,15905,03/20/2023,2022
Communic/Electronics,B,1359,1000,2359,03/20/2023,2022
Construction,C,30,7500,7530,03/20/2023,2022
Defense,D,1310,0,1310,03/20/2023,2022
Energy/Nat Resource,E,766,8500,9266,03/20/2023,2022
Finance/Insur/RealEst,F,10232,8000,18232,03/20/2023,2022
Health,H,9565,3500,13065,03/20/2023,2022
Lawyers & Lobbyists,K,14790,12500,27290,03/20/2023,2022
Transportation,M,15,0,15,03/20/2023,2022
Misc Business,N,155819,6500,162319,03/20/2023,2022
Labor,P,0,103500,103500,03/20/2023,2022
Ideology/Single-Issue,Q,24275,53434,77709,03/20/2023,2022
Other,W,44348,1000,45348,03/20/2023,2022
