sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,0,17000,17000,06/10/2019,2018
Communic/Electronics,B,3000,18000,21000,06/10/2019,2018
Construction,C,3500,9500,13000,06/10/2019,2018
Defense,D,0,4000,4000,06/10/2019,2018
Energy/Nat Resource,E,0,7000,7000,06/10/2019,2018
Finance/Insur/RealEst,F,27220,17000,44220,06/10/2019,2018
Health,H,5950,8500,14450,06/10/2019,2018
Lawyers & Lobbyists,K,32626,3800,36426,06/10/2019,2018
Transportation,M,300,50000,50300,06/10/2019,2018
Misc Business,N,4250,8500,12750,06/10/2019,2018
Labor,P,3800,151600,155400,06/10/2019,2018
Ideology/Single-Issue,Q,12300,12000,24300,06/10/2019,2018
Other,W,26623,0,26623,06/10/2019,2018
