sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,10115,10000,20115,03/20/2023,2022
Communic/Electronics,B,72778,500,73278,03/20/2023,2022
Construction,C,8280,6000,14280,03/20/2023,2022
Defense,D,2903,0,2903,03/20/2023,2022
Energy/Nat Resource,E,19513,5000,24513,03/20/2023,2022
Finance/Insur/RealEst,F,374235,12500,386735,03/20/2023,2022
Health,H,77716,12000,89716,03/20/2023,2022
Lawyers & Lobbyists,K,401100,10000,411100,03/20/2023,2022
Transportation,M,11062,10000,21062,03/20/2023,2022
Misc Business,N,143213,10000,153213,03/20/2023,2022
Labor,P,77119,329979,407098,03/20/2023,2022
Ideology/Single-Issue,Q,370350,454557,824907,03/20/2023,2022
Other,W,505249,2000,507249,03/20/2023,2022
