sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,3750,3500,7250,03/20/2023,2022
Communic/Electronics,B,119075,15890,134965,03/20/2023,2022
Construction,C,26105,3500,29605,03/20/2023,2022
Defense,D,1750,0,1750,03/20/2023,2022
Energy/Nat Resource,E,11300,0,11300,03/20/2023,2022
Finance/Insur/RealEst,F,295030,25000,320030,03/20/2023,2022
Health,H,74891,16500,91391,03/20/2023,2022
Lawyers & Lobbyists,K,152465,19500,171965,03/20/2023,2022
Transportation,M,2800,2500,5300,03/20/2023,2022
Misc Business,N,159560,19000,178560,03/20/2023,2022
Labor,P,260,151250,151510,03/20/2023,2022
Ideology/Single-Issue,Q,78275,98950,177225,03/20/2023,2022
Other,W,239240,0,239240,03/20/2023,2022
