sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,20840,91500,112340,03/20/2023,2022
Communic/Electronics,B,11300,17440,28740,03/20/2023,2022
Construction,C,19850,32500,52350,03/20/2023,2022
Defense,D,5500,32400,37900,03/20/2023,2022
Energy/Nat Resource,E,23950,66500,90450,03/20/2023,2022
Finance/Insur/RealEst,F,48250,67000,115250,03/20/2023,2022
Health,H,36000,32000,68000,03/20/2023,2022
Lawyers & Lobbyists,K,104370,17597,121967,03/20/2023,2022
Transportation,M,12400,74800,87200,03/20/2023,2022
Misc Business,N,18974,60500,79474,03/20/2023,2022
Labor,P,0,21000,21000,03/20/2023,2022
Ideology/Single-Issue,Q,22450,193447,215897,03/20/2023,2022
Other,W,34350,0,34350,03/20/2023,2022
