industry_code,industry_name,indivs,pacs,total,last_updated,cycle
W06,Retired,1810221,0,1810221,03/20/2023,2022
K01,Lawyers/Law Firms,1172079,36250,1208329,03/20/2023,2022
F07,Securities & Investment,813497,48500,861997,03/20/2023,2022
W04,Education,553187,0,553187,03/20/2023,2022
H01,Health Professionals,384904,160500,545404,03/20/2023,2022
F10,Real Estate,380150,32500,412650,03/20/2023,2022
N05,Business Services,308579,13000,321579,03/20/2023,2022
B01,Printing & Publishing,263778,0,263778,03/20/2023,2022
B02,TV/Movies/Music,214588,15500,230088,03/20/2023,2022
Q02,Democratic/Liberal,212365,14530,226895,03/20/2023,2022
