industry_code,industry_name,indivs,pacs,total,last_updated,cycle
W06,Retired,859459,0,859459,03/20/2023,2022
F07,Securities & Investment,627045,2000,629045,03/20/2023,2022
Q03,Leadership PACs,52612,260900,313512,03/20/2023,2022
Q02,Democratic/Liberal,202494,42312,244806,03/20/2023,2022
K01,Lawyers/Law Firms,216868,21000,237868,03/20/2023,2022
F10,Real Estate,188051,16500,204551,03/20/2023,2022
W04,Education,119387,0,119387,03/20/2023,2022
H01,Health Professionals,104905,10000,114905,03/20/2023,2022
W02,Non-Profit Institutions,104638,0,104638,03/20/2023,2022
Q16,Candidate Committees,0,102001,102001,03/20/2023,2022
