industry_code,industry_name,indivs,pacs,total,last_updated,cycle
H01,Health Professionals,69450,265500,334950,03/20/2023,2022
H04,Pharmaceuticals/Health Products,12300,211000,223300,03/20/2023,2022
H03,Health Services/HMOs,22450,62000,84450,03/20/2023,2022
K02,Lobbyists,49294,1500,50794,03/20/2023,2022
Q03,Leadership PACs,0,44834,44834,03/20/2023,2022
H02,Hospitals/Nursing Homes,4400,30500,34900,03/20/2023,2022
B09,Telecom Services,0,34000,34000,03/20/2023,2022
E01,Oil & Gas,2900,31000,33900,03/20/2023,2022
F09,Insurance,4250,28500,32750,03/20/2023,2022
E08,Electric Utilities,0,30000,30000,03/20/2023,2022
