industry_code,industry_name,indivs,pacs,total,last_updated,cycle
Q03,Leadership PACs,0,633300,633300,03/20/2023,2022
F07,Securities & Investment,462747,36000,498747,03/20/2023,2022
K01,Lawyers/Law Firms,244255,121250,365505,03/20/2023,2022
K02,Lobbyists,355080,9500,364580,03/20/2023,2022
H01,Health Professionals,255947,70500,326447,03/20/2023,2022
W06,Retired,300906,0,300906,03/20/2023,2022
E01,Oil & Gas,174732,124200,298932,03/20/2023,2022
F10,Real Estate,256104,38500,294604,03/20/2023,2022
B09,Telecom Services,110510,113700,224210,03/20/2023,2022
F09,Insurance,86454,121500,207954,03/20/2023,2022
