industry_code,industry_name,indivs,pacs,total,last_updated,cycle
W06,Retired,6294825,0,6294825,03/20/2023,2022
Q01,Republican/Conservative,5829612,10500,5840112,03/20/2023,2022
F10,Real Estate,473003,55000,528003,03/20/2023,2022
H01,Health Professionals,414044,95000,509044,03/20/2023,2022
E01,Oil & Gas,202976,176700,379676,03/20/2023,2022
F07,Securities & Investment,333873,37500,371373,03/20/2023,2022
F09,Insurance,160028,100000,260028,03/20/2023,2022
K01,Lawyers/Law Firms,160317,31000,191317,03/20/2023,2022
K02,Lobbyists,160150,0,160150,03/20/2023,2022
N15,Misc Manufacturing & Distributing,148517,5000,153517,03/20/2023,2022
