industry_code,industry_name,indivs,pacs,total,last_updated,cycle
K01,Lawyers/Law Firms,1630279,155250,1785529,03/20/2023,2022
F10,Real Estate,1330611,118500,1449111,03/20/2023,2022
F07,Securities & Investment,1041858,118000,1159858,03/20/2023,2022
H01,Health Professionals,833410,19000,852410,03/20/2023,2022
Q05,Pro-Israel,619522,108000,727522,03/20/2023,2022
W06,Retired,708904,0,708904,03/20/2023,2022
K02,Lobbyists,683382,18500,701882,03/20/2023,2022
H04,Pharmaceuticals/Health Products,161528,346800,508328,03/20/2023,2022
Q03,Leadership PACs,2300,391294,393594,03/20/2023,2022
F09,Insurance,203183,128000,331183,03/20/2023,2022
