industry_code,industry_name,indivs,pacs,total,last_updated,cycle
Q01,Republican/Conservative,314979,18352,333331,03/20/2023,2022
W06,Retired,325716,0,325716,03/20/2023,2022
F10,Real Estate,44395,3000,47395,03/20/2023,2022
Q05,Pro-Israel,15725,10000,25725,03/20/2023,2022
Q03,Leadership PACs,0,25550,25550,03/20/2023,2022
H01,Health Professionals,20373,0,20373,03/20/2023,2022
M02,Automotive,19270,1000,20270,03/20/2023,2022
Q13,Gun Rights,15333,3000,18333,03/20/2023,2022
F07,Securities & Investment,12885,0,12885,03/20/2023,2022
N05,Business Services,12005,0,12005,03/20/2023,2022
