industry_code,industry_name,indivs,pacs,total,last_updated,cycle
F07,Securities & Investment,566746,118000,684746,03/20/2023,2022
E01,Oil & Gas,267187,390400,657587,03/20/2023,2022
H01,Health Professionals,265240,275000,540240,03/20/2023,2022
W06,Retired,460467,0,460467,03/20/2023,2022
Q03,Leadership PACs,0,422400,422400,03/20/2023,2022
K02,Lobbyists,375023,2000,377023,03/20/2023,2022
H04,Pharmaceuticals/Health Products,95928,236800,332728,03/20/2023,2022
E08,Electric Utilities,108630,224000,332630,03/20/2023,2022
K01,Lawyers/Law Firms,121897,142750,264647,03/20/2023,2022
F09,Insurance,53120,188000,241120,03/20/2023,2022
