industry_code,industry_name,indivs,pacs,total,last_updated,cycle
K01,Lawyers/Law Firms,721721,36000,757721,03/20/2023,2022
W06,Retired,418824,0,418824,03/20/2023,2022
Q03,Leadership PACs,35585,334749,370334,03/20/2023,2022
F07,Securities & Investment,250306,30500,280806,03/20/2023,2022
Q11,Environment,144246,23000,167246,03/20/2023,2022
Q16,Candidate Committees,6000,130050,136050,03/20/2023,2022
Q02,Democratic/Liberal,91836,42891,134727,03/20/2023,2022
F10,Real Estate,87293,37000,124293,03/20/2023,2022
W04,Education,100296,0,100296,03/20/2023,2022
P04,Public Sector Unions,1000,97500,98500,03/20/2023,2022
