industry_code,industry_name,indivs,pacs,total,last_updated,cycle
K01,Lawyers/Law Firms,1399417,89500,1488917,03/20/2023,2022
W06,Retired,1000457,0,1000457,03/20/2023,2022
F07,Securities & Investment,371381,41000,412381,03/20/2023,2022
H01,Health Professionals,268262,139000,407262,03/20/2023,2022
F10,Real Estate,311785,43000,354785,03/20/2023,2022
W04,Education,241943,5600,247543,03/20/2023,2022
Q03,Leadership PACs,17800,201700,219500,03/20/2023,2022
K02,Lobbyists,193388,2000,195388,03/20/2023,2022
Q10,Misc Issues,173928,21000,194928,03/20/2023,2022
N05,Business Services,153097,10000,163097,03/20/2023,2022
