industry_code,industry_name,indivs,pacs,total,last_updated,cycle
F07,Securities & Investment,60850,95500,156350,03/20/2023,2022
W06,Retired,132950,0,132950,03/20/2023,2022
F09,Insurance,3350,128250,131600,03/20/2023,2022
K01,Lawyers/Law Firms,90063,34250,124313,03/20/2023,2022
F10,Real Estate,41156,59500,100656,03/20/2023,2022
Q10,Misc Issues,83800,5500,89300,03/20/2023,2022
F03,Commercial Banks,10400,62500,72900,03/20/2023,2022
P01,Building Trade Unions,0,63000,63000,03/20/2023,2022
H01,Health Professionals,23384,28500,51884,03/20/2023,2022
P02,Industrial Unions,0,49500,49500,03/20/2023,2022
