industry_code,industry_name,indivs,pacs,total,last_updated,cycle
W06,Retired,84857,0,84857,03/20/2023,2022
E08,Electric Utilities,12500,72000,84500,03/20/2023,2022
H01,Health Professionals,16385,66000,82385,03/20/2023,2022
K01,Lawyers/Law Firms,38043,32500,70543,03/20/2023,2022
M02,Automotive,13800,47500,61300,03/20/2023,2022
F10,Real Estate,26930,30500,57430,03/20/2023,2022
K02,Lobbyists,52050,1000,53050,03/20/2023,2022
P04,Public Sector Unions,0,45500,45500,03/20/2023,2022
P01,Building Trade Unions,0,41000,41000,03/20/2023,2022
P02,Industrial Unions,0,38000,38000,03/20/2023,2022
