industry_code,industry_name,indivs,pacs,total,last_updated,cycle
W06,Retired,709605,0,709605,03/20/2023,2022
K01,Lawyers/Law Firms,292642,26500,319142,03/20/2023,2022
F07,Securities & Investment,177806,72000,249806,03/20/2023,2022
Q02,Democratic/Liberal,198950,47750,246700,03/20/2023,2022
W04,Education,203834,1000,204834,03/20/2023,2022
Q03,Leadership PACs,0,177303,177303,03/20/2023,2022
F10,Real Estate,84885,49000,133885,03/20/2023,2022
F09,Insurance,32964,80000,112964,03/20/2023,2022
N05,Business Services,107821,0,107821,03/20/2023,2022
H01,Health Professionals,86591,6500,93091,03/20/2023,2022
