industry_code,industry_name,indivs,pacs,total,last_updated,cycle
Q10,Misc Issues,314383,16500,330883,03/20/2023,2022
Q03,Leadership PACs,0,304700,304700,03/20/2023,2022
W06,Retired,254086,0,254086,03/20/2023,2022
Q05,Pro-Israel,214574,34600,249174,03/20/2023,2022
F07,Securities & Investment,178260,9500,187760,03/20/2023,2022
F09,Insurance,25675,115000,140675,03/20/2023,2022
Q01,Republican/Conservative,36125,68500,104625,03/20/2023,2022
P03,Transportation Unions,0,104000,104000,03/20/2023,2022
F10,Real Estate,77984,22500,100484,03/20/2023,2022
H01,Health Professionals,22157,59500,81657,03/20/2023,2022
