industry_code,industry_name,indivs,pacs,total,last_updated,cycle
W06,Retired,270547,0,270547,03/20/2023,2022
K01,Lawyers/Law Firms,135865,12000,147865,03/20/2023,2022
W04,Education,86036,0,86036,03/20/2023,2022
F10,Real Estate,64486,18000,82486,03/20/2023,2022
H01,Health Professionals,55897,17250,73147,03/20/2023,2022
F07,Securities & Investment,42960,11500,54460,03/20/2023,2022
F09,Insurance,7855,40000,47855,03/20/2023,2022
P01,Building Trade Unions,0,47500,47500,03/20/2023,2022
H04,Pharmaceuticals/Health Products,2950,42500,45450,03/20/2023,2022
B12,Electronics Mfg & Equip,31175,7000,38175,03/20/2023,2022
