industry_code,industry_name,indivs,pacs,total,last_updated,cycle
W06,Retired,283196,0,283196,03/20/2023,2022
K01,Lawyers/Law Firms,153449,18500,171949,03/20/2023,2022
Q02,Democratic/Liberal,62999,43015,106014,03/20/2023,2022
F10,Real Estate,91701,12500,104201,03/20/2023,2022
W04,Education,95146,0,95146,03/20/2023,2022
Q03,Leadership PACs,10000,83950,93950,03/20/2023,2022
H01,Health Professionals,59122,22000,81122,03/20/2023,2022
F07,Securities & Investment,68214,3000,71214,03/20/2023,2022
Q16,Candidate Committees,0,63825,63825,03/20/2023,2022
B12,Electronics Mfg & Equip,50118,500,50618,03/20/2023,2022
