industry_code,industry_name,indivs,pacs,total,last_updated,cycle
A01,Crop Production & Basic Processing,12250,195000,207250,03/20/2023,2022
A07,Agricultural Services/Products,2250,154000,156250,03/20/2023,2022
F07,Securities & Investment,16150,115350,131500,03/20/2023,2022
F09,Insurance,3500,123500,127000,03/20/2023,2022
Q10,Misc Issues,93500,12500,106000,03/20/2023,2022
F03,Commercial Banks,10,101850,101860,03/20/2023,2022
A09,Food Processing & Sales,250,79000,79250,03/20/2023,2022
F10,Real Estate,15250,55500,70750,03/20/2023,2022
A04,Dairy,2500,65500,68000,03/20/2023,2022
H01,Health Professionals,3500,50500,54000,03/20/2023,2022
