industry_code,industry_name,indivs,pacs,total,last_updated,cycle
W06,Retired,364278,0,364278,03/20/2023,2022
K01,Lawyers/Law Firms,333984,16500,350484,03/20/2023,2022
F10,Real Estate,177291,11500,188791,03/20/2023,2022
F07,Securities & Investment,167594,5000,172594,03/20/2023,2022
B02,TV/Movies/Music,109514,9500,119014,03/20/2023,2022
N05,Business Services,104956,10000,114956,03/20/2023,2022
H01,Health Professionals,87333,14500,101833,03/20/2023,2022
B12,Electronics Mfg & Equip,59552,22500,82052,03/20/2023,2022
K02,Lobbyists,65705,0,65705,03/20/2023,2022
B13,Internet,31535,22000,53535,03/20/2023,2022
