industry_code,industry_name,indivs,pacs,total,last_updated,cycle
W06,Retired,1103535,0,1103535,03/20/2023,2022
Q01,Republican/Conservative,526970,28000,554970,03/20/2023,2022
F07,Securities & Investment,416317,0,416317,03/20/2023,2022
F10,Real Estate,275091,20000,295091,03/20/2023,2022
Q03,Leadership PACs,0,167500,167500,03/20/2023,2022
M02,Automotive,111414,12500,123914,03/20/2023,2022
N15,Misc Manufacturing & Distributing,114350,3000,117350,03/20/2023,2022
E01,Oil & Gas,53219,28000,81219,03/20/2023,2022
F09,Insurance,40857,21757,62614,03/20/2023,2022
C01,General Contractors,48955,7500,56455,03/20/2023,2022
