industry_code,industry_name,indivs,pacs,total,last_updated,cycle
W06,Retired,238422,0,238422,03/20/2023,2022
D03,Misc Defense,45250,130000,175250,03/20/2023,2022
F10,Real Estate,93521,13000,106521,03/20/2023,2022
D01,Defense Aerospace,3000,70500,73500,03/20/2023,2022
K02,Lobbyists,70105,0,70105,03/20/2023,2022
Q03,Leadership PACs,0,65000,65000,03/20/2023,2022
D02,Defense Electronics,12700,49500,62200,03/20/2023,2022
N15,Misc Manufacturing & Distributing,49900,5000,54900,03/20/2023,2022
Q01,Republican/Conservative,46947,5250,52197,03/20/2023,2022
B12,Electronics Mfg & Equip,33600,16300,49900,03/20/2023,2022
