industry_code,industry_name,indivs,pacs,total,last_updated,cycle
M01,Air Transport,28800,82500,111300,03/20/2023,2022
F07,Securities & Investment,98300,11000,109300,03/20/2023,2022
D03,Misc Defense,31850,67500,99350,03/20/2023,2022
Q03,Leadership PACs,0,89200,89200,03/20/2023,2022
Q05,Pro-Israel,75050,7100,82150,03/20/2023,2022
F10,Real Estate,31550,47500,79050,03/20/2023,2022
K02,Lobbyists,66500,4500,71000,03/20/2023,2022
W06,Retired,69200,0,69200,03/20/2023,2022
E01,Oil & Gas,36598,30500,67098,03/20/2023,2022
D01,Defense Aerospace,39881,27000,66881,03/20/2023,2022
