industry_code,industry_name,indivs,pacs,total,last_updated,cycle
F09,Insurance,22804,183000,205804,03/20/2023,2022
F07,Securities & Investment,19650,96400,116050,03/20/2023,2022
N07,Casinos/Gambling,79775,0,79775,03/20/2023,2022
F10,Real Estate,18800,58750,77550,03/20/2023,2022
F03,Commercial Banks,18700,38000,56700,03/20/2023,2022
P04,Public Sector Unions,0,47000,47000,03/20/2023,2022
P02,Industrial Unions,0,36000,36000,03/20/2023,2022
F11,Accountants,2000,31000,33000,03/20/2023,2022
M01,Air Transport,5,28000,28005,03/20/2023,2022
K01,Lawyers/Law Firms,5684,22000,27684,03/20/2023,2022
