industry_code,industry_name,indivs,pacs,total,last_updated,cycle
Q01,Republican/Conservative,355942,12100,368042,03/20/2023,2022
Q03,Leadership PACs,0,329000,329000,03/20/2023,2022
W06,Retired,194189,0,194189,03/20/2023,2022
E01,Oil & Gas,36626,115500,152126,03/20/2023,2022
F07,Securities & Investment,120793,15900,136693,03/20/2023,2022
K01,Lawyers/Law Firms,43862,22500,66362,03/20/2023,2022
K02,Lobbyists,60450,0,60450,03/20/2023,2022
F10,Real Estate,30320,27000,57320,03/20/2023,2022
A06,Livestock,43445,5000,48445,03/20/2023,2022
E08,Electric Utilities,3668,33500,37168,03/20/2023,2022
