industry_code,industry_name,indivs,pacs,total,last_updated,cycle
F09,Insurance,18550,200900,219450,03/20/2023,2022
F10,Real Estate,29850,61000,90850,03/20/2023,2022
H01,Health Professionals,8225,80650,88875,03/20/2023,2022
F07,Securities & Investment,17240,71000,88240,03/20/2023,2022
P04,Public Sector Unions,0,58000,58000,03/20/2023,2022
K02,Lobbyists,53150,1500,54650,03/20/2023,2022
K01,Lawyers/Law Firms,16250,32547,48797,03/20/2023,2022
Q03,Leadership PACs,0,43500,43500,03/20/2023,2022
N15,Misc Manufacturing & Distributing,1500,41300,42800,03/20/2023,2022
M01,Air Transport,3000,38000,41000,03/20/2023,2022
