industry_code,industry_name,indivs,pacs,total,last_updated,cycle
Q05,Pro-Israel,751126,46100,797226,03/20/2023,2022
W06,Retired,379164,0,379164,03/20/2023,2022
F07,Securities & Investment,227032,38500,265532,03/20/2023,2022
F10,Real Estate,200499,46500,246999,03/20/2023,2022
K01,Lawyers/Law Firms,195648,29500,225148,03/20/2023,2022
Q02,Democratic/Liberal,115845,70250,186095,03/20/2023,2022
Q03,Leadership PACs,16085,150501,166586,03/20/2023,2022
H01,Health Professionals,108092,29000,137092,03/20/2023,2022
K02,Lobbyists,110087,1741,111828,03/20/2023,2022
W02,Non-Profit Institutions,96410,2000,98410,03/20/2023,2022
