industry_code,industry_name,indivs,pacs,total,last_updated,cycle
B12,Electronics Mfg & Equip,127892,67980,195872,03/20/2023,2022
W06,Retired,182571,0,182571,03/20/2023,2022
K01,Lawyers/Law Firms,159242,17125,176367,03/20/2023,2022
B13,Internet,134625,33000,167625,03/20/2023,2022
F07,Securities & Investment,116835,5000,121835,03/20/2023,2022
F11,Accountants,0,50000,50000,03/20/2023,2022
A01,Crop Production & Basic Processing,11900,35000,46900,03/20/2023,2022
Q02,Democratic/Liberal,33271,13100,46371,03/20/2023,2022
F10,Real Estate,30272,13000,43272,03/20/2023,2022
K02,Lobbyists,38620,2000,40620,03/20/2023,2022
